timestamp,date,source_code,dataset,series_code,series,demand_mw
2026-06-06 08:15:00,2026-06-06,1,demand,POTOSI,potosi,132.52
2026-06-06 08:30:00,2026-06-06,1,demand,POTOSI,potosi,135.59
2026-06-06 08:45:00,2026-06-06,1,demand,POTOSI,potosi,140.94
2026-06-06 09:00:00,2026-06-06,1,demand,POTOSI,potosi,169.81
2026-06-06 09:15:00,2026-06-06,1,demand,POTOSI,potosi,180.42
2026-06-06 09:30:00,2026-06-06,1,demand,POTOSI,potosi,174.8
2026-06-06 09:45:00,2026-06-06,1,demand,POTOSI,potosi,194.56
2026-06-06 10:00:00,2026-06-06,1,demand,POTOSI,potosi,203.73
2026-06-06 10:15:00,2026-06-06,1,demand,POTOSI,potosi,207.48
2026-06-06 10:30:00,2026-06-06,1,demand,POTOSI,potosi,212.29
2026-06-06 10:45:00,2026-06-06,1,demand,POTOSI,potosi,238.74
2026-06-06 11:00:00,2026-06-06,1,demand,POTOSI,potosi,241.42
2026-06-06 11:15:00,2026-06-06,1,demand,POTOSI,potosi,240.28
2026-06-06 11:30:00,2026-06-06,1,demand,POTOSI,potosi,240.31
2026-06-06 11:45:00,2026-06-06,1,demand,POTOSI,potosi,236.62
2026-06-06 12:00:00,2026-06-06,1,demand,POTOSI,potosi,263.95
2026-06-06 12:15:00,2026-06-06,1,demand,POTOSI,potosi,278.59
2026-06-06 12:30:00,2026-06-06,1,demand,POTOSI,potosi,277.91
2026-06-06 12:45:00,2026-06-06,1,demand,POTOSI,potosi,283.82
2026-06-06 13:00:00,2026-06-06,1,demand,POTOSI,potosi,311.56
2026-06-06 13:15:00,2026-06-06,1,demand,POTOSI,potosi,314.34
2026-06-06 13:30:00,2026-06-06,1,demand,POTOSI,potosi,301.95
2026-06-06 13:45:00,2026-06-06,1,demand,POTOSI,potosi,301.9
2026-06-06 14:00:00,2026-06-06,1,demand,POTOSI,potosi,300.61
2026-06-06 14:15:00,2026-06-06,1,demand,POTOSI,potosi,301.16
2026-06-06 14:30:00,2026-06-06,1,demand,POTOSI,potosi,297.36
2026-06-06 14:45:00,2026-06-06,1,demand,POTOSI,potosi,281.86
2026-06-06 15:00:00,2026-06-06,1,demand,POTOSI,potosi,272.04
2026-06-06 15:15:00,2026-06-06,1,demand,POTOSI,potosi,269.19
2026-06-06 15:30:00,2026-06-06,1,demand,POTOSI,potosi,262.35
2026-06-06 15:45:00,2026-06-06,1,demand,POTOSI,potosi,257.03
2026-06-06 16:00:00,2026-06-06,1,demand,POTOSI,potosi,248.21
2026-06-06 16:15:00,2026-06-06,1,demand,POTOSI,potosi,238.82
2026-06-06 16:30:00,2026-06-06,1,demand,POTOSI,potosi,228.57
2026-06-06 16:45:00,2026-06-06,1,demand,POTOSI,potosi,216.78
2026-06-06 17:00:00,2026-06-06,1,demand,POTOSI,potosi,208.78
2026-06-06 17:15:00,2026-06-06,1,demand,POTOSI,potosi,183.07
2026-06-06 17:30:00,2026-06-06,1,demand,POTOSI,potosi,175.31
2026-06-06 17:45:00,2026-06-06,1,demand,POTOSI,potosi,166.35
2026-06-06 18:00:00,2026-06-06,1,demand,POTOSI,potosi,180.2
2026-06-06 18:15:00,2026-06-06,1,demand,POTOSI,potosi,178.77
2026-06-06 18:30:00,2026-06-06,1,demand,POTOSI,potosi,180.92
2026-06-06 18:45:00,2026-06-06,1,demand,POTOSI,potosi,173.39
2026-06-06 19:00:00,2026-06-06,1,demand,POTOSI,potosi,172.64
2026-06-06 19:15:00,2026-06-06,1,demand,POTOSI,potosi,169.12
2026-06-06 19:30:00,2026-06-06,1,demand,POTOSI,potosi,171.48
2026-06-06 19:45:00,2026-06-06,1,demand,POTOSI,potosi,164.84
2026-06-06 20:00:00,2026-06-06,1,demand,POTOSI,potosi,179.16
2026-06-06 20:15:00,2026-06-06,1,demand,POTOSI,potosi,197.98
2026-06-06 20:30:00,2026-06-06,1,demand,POTOSI,potosi,203.04
2026-06-06 20:45:00,2026-06-06,1,demand,POTOSI,potosi,199.15
2026-06-06 21:00:00,2026-06-06,1,demand,POTOSI,potosi,181.86
2026-06-06 21:15:00,2026-06-06,1,demand,POTOSI,potosi,181.45
2026-06-06 21:30:00,2026-06-06,1,demand,POTOSI,potosi,183.45
2026-06-06 21:45:00,2026-06-06,1,demand,POTOSI,potosi,139.55
2026-06-06 22:00:00,2026-06-06,1,demand,POTOSI,potosi,143.13
2026-06-06 22:15:00,2026-06-06,1,demand,POTOSI,potosi,159.33
2026-06-06 22:30:00,2026-06-06,1,demand,POTOSI,potosi,163.76
2026-06-06 22:45:00,2026-06-06,1,demand,POTOSI,potosi,155.74
2026-06-06 23:00:00,2026-06-06,1,demand,POTOSI,potosi,167.39
2026-06-06 23:15:00,2026-06-06,1,demand,POTOSI,potosi,170.83
2026-06-06 23:30:00,2026-06-06,1,demand,POTOSI,potosi,
2026-06-06 23:45:00,2026-06-06,1,demand,POTOSI,potosi,
2026-06-06 00:00:00,2026-06-06,1,demand,ORURO,oruro,68.86
2026-06-06 00:15:00,2026-06-06,1,demand,ORURO,oruro,66.96
2026-06-06 00:30:00,2026-06-06,1,demand,ORURO,oruro,66.96
2026-06-06 00:45:00,2026-06-06,1,demand,ORURO,oruro,66.15
2026-06-06 01:00:00,2026-06-06,1,demand,ORURO,oruro,65.58
2026-06-06 01:15:00,2026-06-06,1,demand,ORURO,oruro,64.39
2026-06-06 01:30:00,2026-06-06,1,demand,ORURO,oruro,64.34
2026-06-06 01:45:00,2026-06-06,1,demand,ORURO,oruro,63.81
2026-06-06 02:00:00,2026-06-06,1,demand,ORURO,oruro,62.3
2026-06-06 02:15:00,2026-06-06,1,demand,ORURO,oruro,62.2
2026-06-06 02:30:00,2026-06-06,1,demand,ORURO,oruro,61.58
2026-06-06 02:45:00,2026-06-06,1,demand,ORURO,oruro,61.02
2026-06-06 03:00:00,2026-06-06,1,demand,ORURO,oruro,59.42
2026-06-06 03:15:00,2026-06-06,1,demand,ORURO,oruro,59.73
2026-06-06 03:30:00,2026-06-06,1,demand,ORURO,oruro,59.74
2026-06-06 03:45:00,2026-06-06,1,demand,ORURO,oruro,59.81
2026-06-06 04:00:00,2026-06-06,1,demand,ORURO,oruro,58.62
2026-06-06 04:15:00,2026-06-06,1,demand,ORURO,oruro,59.4
2026-06-06 04:30:00,2026-06-06,1,demand,ORURO,oruro,58.62
2026-06-06 04:45:00,2026-06-06,1,demand,ORURO,oruro,59.9
2026-06-06 05:00:00,2026-06-06,1,demand,ORURO,oruro,62.21
2026-06-06 05:15:00,2026-06-06,1,demand,ORURO,oruro,61.99
2026-06-06 05:30:00,2026-06-06,1,demand,ORURO,oruro,63.16
2026-06-06 05:45:00,2026-06-06,1,demand,ORURO,oruro,63.61
2026-06-06 06:00:00,2026-06-06,1,demand,ORURO,oruro,63.98
2026-06-06 06:15:00,2026-06-06,1,demand,ORURO,oruro,65.04
2026-06-06 06:30:00,2026-06-06,1,demand,ORURO,oruro,61.57
2026-06-06 06:45:00,2026-06-06,1,demand,ORURO,oruro,60.49
2026-06-06 07:00:00,2026-06-06,1,demand,ORURO,oruro,61.77
2026-06-06 07:15:00,2026-06-06,1,demand,ORURO,oruro,62.62
2026-06-06 07:30:00,2026-06-06,1,demand,ORURO,oruro,62.6
2026-06-06 07:45:00,2026-06-06,1,demand,ORURO,oruro,62.63
2026-06-06 08:00:00,2026-06-06,1,demand,ORURO,oruro,63.74
2026-06-06 08:15:00,2026-06-06,1,demand,ORURO,oruro,65.07
2026-06-06 08:30:00,2026-06-06,1,demand,ORURO,oruro,66.62
2026-06-06 08:45:00,2026-06-06,1,demand,ORURO,oruro,66.5
2026-06-06 09:00:00,2026-06-06,1,demand,ORURO,oruro,69.08
2026-06-06 09:15:00,2026-06-06,1,demand,ORURO,oruro,72.79
2026-06-06 09:30:00,2026-06-06,1,demand,ORURO,oruro,74.01
2026-06-06 09:45:00,2026-06-06,1,demand,ORURO,oruro,72.98
2026-06-06 10:00:00,2026-06-06,1,demand,ORURO,oruro,74.46
2026-06-06 10:15:00,2026-06-06,1,demand,ORURO,oruro,75.82
2026-06-06 10:30:00,2026-06-06,1,demand,ORURO,oruro,74.81
2026-06-06 10:45:00,2026-06-06,1,demand,ORURO,oruro,75.03
2026-06-06 11:00:00,2026-06-06,1,demand,ORURO,oruro,74.48
2026-06-06 11:15:00,2026-06-06,1,demand,ORURO,oruro,77.42
2026-06-06 11:30:00,2026-06-06,1,demand,ORURO,oruro,76.66
2026-06-06 11:45:00,2026-06-06,1,demand,ORURO,oruro,75.94
2026-06-06 12:00:00,2026-06-06,1,demand,ORURO,oruro,73.95
2026-06-06 12:15:00,2026-06-06,1,demand,ORURO,oruro,74.7
2026-06-06 12:30:00,2026-06-06,1,demand,ORURO,oruro,73.52
2026-06-06 12:45:00,2026-06-06,1,demand,ORURO,oruro,73.37
2026-06-06 13:00:00,2026-06-06,1,demand,ORURO,oruro,73.17
2026-06-06 13:15:00,2026-06-06,1,demand,ORURO,oruro,72.54
2026-06-06 13:30:00,2026-06-06,1,demand,ORURO,oruro,73.21
2026-06-06 13:45:00,2026-06-06,1,demand,ORURO,oruro,73.67
2026-06-06 14:00:00,2026-06-06,1,demand,ORURO,oruro,72.65
2026-06-06 14:15:00,2026-06-06,1,demand,ORURO,oruro,74.0
2026-06-06 14:30:00,2026-06-06,1,demand,ORURO,oruro,74.61
2026-06-06 14:45:00,2026-06-06,1,demand,ORURO,oruro,74.89
2026-06-06 15:00:00,2026-06-06,1,demand,ORURO,oruro,75.2
2026-06-06 15:15:00,2026-06-06,1,demand,ORURO,oruro,75.23
2026-06-06 15:30:00,2026-06-06,1,demand,ORURO,oruro,75.76
2026-06-06 15:45:00,2026-06-06,1,demand,ORURO,oruro,74.78
2026-06-06 16:00:00,2026-06-06,1,demand,ORURO,oruro,74.3
2026-06-06 16:15:00,2026-06-06,1,demand,ORURO,oruro,75.12
2026-06-06 16:30:00,2026-06-06,1,demand,ORURO,oruro,73.19
2026-06-06 16:45:00,2026-06-06,1,demand,ORURO,oruro,73.96
2026-06-06 17:00:00,2026-06-06,1,demand,ORURO,oruro,75.25
2026-06-06 17:15:00,2026-06-06,1,demand,ORURO,oruro,76.53
2026-06-06 17:30:00,2026-06-06,1,demand,ORURO,oruro,77.76
2026-06-06 17:45:00,2026-06-06,1,demand,ORURO,oruro,77.03
2026-06-06 18:00:00,2026-06-06,1,demand,ORURO,oruro,83.22
2026-06-06 18:15:00,2026-06-06,1,demand,ORURO,oruro,88.18
2026-06-06 18:30:00,2026-06-06,1,demand,ORURO,oruro,89.51
2026-06-06 18:45:00,2026-06-06,1,demand,ORURO,oruro,89.9
2026-06-06 19:00:00,2026-06-06,1,demand,ORURO,oruro,89.39
2026-06-06 19:15:00,2026-06-06,1,demand,ORURO,oruro,88.63
2026-06-06 19:30:00,2026-06-06,1,demand,ORURO,oruro,88.1
2026-06-06 19:45:00,2026-06-06,1,demand,ORURO,oruro,88.49
2026-06-06 20:00:00,2026-06-06,1,demand,ORURO,oruro,87.35
2026-06-06 20:15:00,2026-06-06,1,demand,ORURO,oruro,86.79
2026-06-06 20:30:00,2026-06-06,1,demand,ORURO,oruro,87.14
2026-06-06 20:45:00,2026-06-06,1,demand,ORURO,oruro,86.59
2026-06-06 21:00:00,2026-06-06,1,demand,ORURO,oruro,85.01
2026-06-06 21:15:00,2026-06-06,1,demand,ORURO,oruro,85.16
2026-06-06 21:30:00,2026-06-06,1,demand,ORURO,oruro,84.92
2026-06-06 21:45:00,2026-06-06,1,demand,ORURO,oruro,83.17
2026-06-06 22:00:00,2026-06-06,1,demand,ORURO,oruro,83.58
2026-06-06 22:15:00,2026-06-06,1,demand,ORURO,oruro,82.17
2026-06-06 22:30:00,2026-06-06,1,demand,ORURO,oruro,80.94
2026-06-06 22:45:00,2026-06-06,1,demand,ORURO,oruro,79.45
2026-06-06 23:00:00,2026-06-06,1,demand,ORURO,oruro,76.45
2026-06-06 23:15:00,2026-06-06,1,demand,ORURO,oruro,74.4
2026-06-06 23:30:00,2026-06-06,1,demand,ORURO,oruro,
2026-06-06 23:45:00,2026-06-06,1,demand,ORURO,oruro,
2026-06-06 00:00:00,2026-06-06,1,demand,TARIJA,tarija,51.69
2026-06-06 00:15:00,2026-06-06,1,demand,TARIJA,tarija,50.96
2026-06-06 00:30:00,2026-06-06,1,demand,TARIJA,tarija,49.64
2026-06-06 00:45:00,2026-06-06,1,demand,TARIJA,tarija,48.72
2026-06-06 01:00:00,2026-06-06,1,demand,TARIJA,tarija,48.14
2026-06-06 01:15:00,2026-06-06,1,demand,TARIJA,tarija,48.57
2026-06-06 01:30:00,2026-06-06,1,demand,TARIJA,tarija,47.93
2026-06-06 01:45:00,2026-06-06,1,demand,TARIJA,tarija,46.74
2026-06-06 02:00:00,2026-06-06,1,demand,TARIJA,tarija,46.48
2026-06-06 02:15:00,2026-06-06,1,demand,TARIJA,tarija,45.39
2026-06-06 02:30:00,2026-06-06,1,demand,TARIJA,tarija,45.23
2026-06-06 02:45:00,2026-06-06,1,demand,TARIJA,tarija,44.93
2026-06-06 03:00:00,2026-06-06,1,demand,TARIJA,tarija,44.35
2026-06-06 03:15:00,2026-06-06,1,demand,TARIJA,tarija,44.39
2026-06-06 03:30:00,2026-06-06,1,demand,TARIJA,tarija,44.47
2026-06-06 03:45:00,2026-06-06,1,demand,TARIJA,tarija,43.42
2026-06-06 04:00:00,2026-06-06,1,demand,TARIJA,tarija,43.71
2026-06-06 04:15:00,2026-06-06,1,demand,TARIJA,tarija,44.92
2026-06-06 04:30:00,2026-06-06,1,demand,TARIJA,tarija,45.15
2026-06-06 04:45:00,2026-06-06,1,demand,TARIJA,tarija,45.49
2026-06-06 05:00:00,2026-06-06,1,demand,TARIJA,tarija,46.01
2026-06-06 05:15:00,2026-06-06,1,demand,TARIJA,tarija,46.64
2026-06-06 05:30:00,2026-06-06,1,demand,TARIJA,tarija,45.52
2026-06-06 05:45:00,2026-06-06,1,demand,TARIJA,tarija,47.59
2026-06-06 06:00:00,2026-06-06,1,demand,TARIJA,tarija,48.63
2026-06-06 06:15:00,2026-06-06,1,demand,TARIJA,tarija,49.0
2026-06-06 06:30:00,2026-06-06,1,demand,TARIJA,tarija,47.78
2026-06-06 06:45:00,2026-06-06,1,demand,TARIJA,tarija,47.47
2026-06-06 07:00:00,2026-06-06,1,demand,TARIJA,tarija,46.64
2026-06-06 07:15:00,2026-06-06,1,demand,TARIJA,tarija,47.11
2026-06-06 07:30:00,2026-06-06,1,demand,TARIJA,tarija,48.49
2026-06-06 07:45:00,2026-06-06,1,demand,TARIJA,tarija,49.66
2026-06-06 08:00:00,2026-06-06,1,demand,TARIJA,tarija,49.78
2026-06-06 08:15:00,2026-06-06,1,demand,TARIJA,tarija,49.76
2026-06-06 08:30:00,2026-06-06,1,demand,TARIJA,tarija,52.18
2026-06-06 08:45:00,2026-06-06,1,demand,TARIJA,tarija,52.93
2026-06-06 09:00:00,2026-06-06,1,demand,TARIJA,tarija,52.71
2026-06-06 09:15:00,2026-06-06,1,demand,TARIJA,tarija,53.57
2026-06-06 09:30:00,2026-06-06,1,demand,TARIJA,tarija,53.56
2026-06-06 09:45:00,2026-06-06,1,demand,TARIJA,tarija,53.48
2026-06-06 10:00:00,2026-06-06,1,demand,TARIJA,tarija,53.8
2026-06-06 10:15:00,2026-06-06,1,demand,TARIJA,tarija,55.81
2026-06-06 10:30:00,2026-06-06,1,demand,TARIJA,tarija,54.93
2026-06-06 10:45:00,2026-06-06,1,demand,TARIJA,tarija,57.5
2026-06-06 11:00:00,2026-06-06,1,demand,TARIJA,tarija,56.31
2026-06-06 11:15:00,2026-06-06,1,demand,TARIJA,tarija,57.68
2026-06-06 11:30:00,2026-06-06,1,demand,TARIJA,tarija,56.46
2026-06-06 11:45:00,2026-06-06,1,demand,TARIJA,tarija,57.98
2026-06-06 12:00:00,2026-06-06,1,demand,TARIJA,tarija,58.02
2026-06-06 12:15:00,2026-06-06,1,demand,TARIJA,tarija,54.52
2026-06-06 12:30:00,2026-06-06,1,demand,TARIJA,tarija,53.56
2026-06-06 12:45:00,2026-06-06,1,demand,TARIJA,tarija,52.82
2026-06-06 13:00:00,2026-06-06,1,demand,TARIJA,tarija,51.7
2026-06-06 13:15:00,2026-06-06,1,demand,TARIJA,tarija,53.47
2026-06-06 13:30:00,2026-06-06,1,demand,TARIJA,tarija,54.06
2026-06-06 13:45:00,2026-06-06,1,demand,TARIJA,tarija,54.47
2026-06-06 14:00:00,2026-06-06,1,demand,TARIJA,tarija,55.04
2026-06-06 14:15:00,2026-06-06,1,demand,TARIJA,tarija,55.28
2026-06-06 14:30:00,2026-06-06,1,demand,TARIJA,tarija,54.8
2026-06-06 14:45:00,2026-06-06,1,demand,TARIJA,tarija,56.57
2026-06-06 15:00:00,2026-06-06,1,demand,TARIJA,tarija,56.56
2026-06-06 15:15:00,2026-06-06,1,demand,TARIJA,tarija,56.73
2026-06-06 15:30:00,2026-06-06,1,demand,TARIJA,tarija,57.31
2026-06-06 15:45:00,2026-06-06,1,demand,TARIJA,tarija,57.72
2026-06-06 16:00:00,2026-06-06,1,demand,TARIJA,tarija,58.49
2026-06-06 16:15:00,2026-06-06,1,demand,TARIJA,tarija,59.08
2026-06-06 16:30:00,2026-06-06,1,demand,TARIJA,tarija,58.69
2026-06-06 16:45:00,2026-06-06,1,demand,TARIJA,tarija,60.06
2026-06-06 17:00:00,2026-06-06,1,demand,TARIJA,tarija,62.03
2026-06-06 17:15:00,2026-06-06,1,demand,TARIJA,tarija,63.23
2026-06-06 17:30:00,2026-06-06,1,demand,TARIJA,tarija,65.21
2026-06-06 17:45:00,2026-06-06,1,demand,TARIJA,tarija,69.96
2026-06-06 18:00:00,2026-06-06,1,demand,TARIJA,tarija,75.64
2026-06-06 18:15:00,2026-06-06,1,demand,TARIJA,tarija,75.92
2026-06-06 18:30:00,2026-06-06,1,demand,TARIJA,tarija,76.65
2026-06-06 18:45:00,2026-06-06,1,demand,TARIJA,tarija,76.71
2026-06-06 19:00:00,2026-06-06,1,demand,TARIJA,tarija,76.19
2026-06-06 19:15:00,2026-06-06,1,demand,TARIJA,tarija,76.23
2026-06-06 19:30:00,2026-06-06,1,demand,TARIJA,tarija,75.49
2026-06-06 19:45:00,2026-06-06,1,demand,TARIJA,tarija,74.87
2026-06-06 20:00:00,2026-06-06,1,demand,TARIJA,tarija,71.61
2026-06-06 20:15:00,2026-06-06,1,demand,TARIJA,tarija,73.06
2026-06-06 20:30:00,2026-06-06,1,demand,TARIJA,tarija,72.16
2026-06-06 20:45:00,2026-06-06,1,demand,TARIJA,tarija,72.01
2026-06-06 21:00:00,2026-06-06,1,demand,TARIJA,tarija,77.56
2026-06-06 21:15:00,2026-06-06,1,demand,TARIJA,tarija,69.75
2026-06-06 21:30:00,2026-06-06,1,demand,TARIJA,tarija,67.35
2026-06-06 21:45:00,2026-06-06,1,demand,TARIJA,tarija,65.31
2026-06-06 22:00:00,2026-06-06,1,demand,TARIJA,tarija,63.35
2026-06-06 22:15:00,2026-06-06,1,demand,TARIJA,tarija,63.26
2026-06-06 22:30:00,2026-06-06,1,demand,TARIJA,tarija,62.87
2026-06-06 22:45:00,2026-06-06,1,demand,TARIJA,tarija,60.54
2026-06-06 23:00:00,2026-06-06,1,demand,TARIJA,tarija,59.69
2026-06-06 23:15:00,2026-06-06,1,demand,TARIJA,tarija,58.01
2026-06-06 23:30:00,2026-06-06,1,demand,TARIJA,tarija,
2026-06-06 23:45:00,2026-06-06,1,demand,TARIJA,tarija,
2026-06-06 00:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.6
2026-06-06 00:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,32.32
2026-06-06 00:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,32.49
2026-06-06 00:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,31.59
2026-06-06 01:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,31.0
2026-06-06 01:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,30.64
2026-06-06 01:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,29.97
2026-06-06 01:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,29.55
2026-06-06 02:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,30.1
2026-06-06 02:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,29.86
2026-06-06 02:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,29.32
2026-06-06 02:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,29.09
2026-06-06 03:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.94
2026-06-06 03:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.57
2026-06-06 03:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.54
2026-06-06 03:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.23
2026-06-06 04:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.11
2026-06-06 04:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.56
2026-06-06 04:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.6
2026-06-06 04:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.6
2026-06-06 05:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,29.2
2026-06-06 05:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,27.86
2026-06-06 05:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,28.35
2026-06-06 05:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,30.04
2026-06-06 06:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,30.68
2026-06-06 06:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,31.59
2026-06-06 06:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,31.21
2026-06-06 06:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,29.85
2026-06-06 07:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,30.03
2026-06-06 07:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,29.34
2026-06-06 07:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,30.4
2026-06-06 07:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,31.15
2026-06-06 08:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,32.91
2026-06-06 08:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.76
2026-06-06 08:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.64
2026-06-06 08:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,32.81
2026-06-06 09:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,32.69
2026-06-06 09:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.52
2026-06-06 09:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.68
2026-06-06 09:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.54
2026-06-06 10:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.88
2026-06-06 10:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,34.26
2026-06-06 10:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.77
2026-06-06 10:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.56
2026-06-06 11:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,34.41
2026-06-06 11:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,34.36
2026-06-06 11:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,34.45
2026-06-06 11:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,34.25
2026-06-06 12:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,34.48
2026-06-06 12:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.43
2026-06-06 12:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.7
2026-06-06 12:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.49
2026-06-06 13:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,33.83
2026-06-06 13:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,34.25
2026-06-06 13:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,35.92
2026-06-06 13:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,36.52
2026-06-06 14:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,36.72
2026-06-06 14:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,37.8
2026-06-06 14:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.33
2026-06-06 14:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.91
2026-06-06 15:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.63
2026-06-06 15:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.96
2026-06-06 15:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,39.04
2026-06-06 15:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.97
2026-06-06 16:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,39.51
2026-06-06 16:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.42
2026-06-06 16:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.97
2026-06-06 16:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.02
2026-06-06 17:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.1
2026-06-06 17:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,39.31
2026-06-06 17:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,40.52
2026-06-06 17:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,43.94
2026-06-06 18:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,48.26
2026-06-06 18:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,49.2
2026-06-06 18:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,49.11
2026-06-06 18:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,50.24
2026-06-06 19:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,49.9
2026-06-06 19:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,48.72
2026-06-06 19:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,48.33
2026-06-06 19:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,48.29
2026-06-06 20:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,47.34
2026-06-06 20:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,46.8
2026-06-06 20:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,46.47
2026-06-06 20:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,46.09
2026-06-06 21:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,45.58
2026-06-06 21:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,44.74
2026-06-06 21:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,44.19
2026-06-06 21:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,44.09
2026-06-06 22:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,41.3
2026-06-06 22:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,40.09
2026-06-06 22:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,39.02
2026-06-06 22:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,38.58
