plant_code,generation_type,optimized_dispatch_mw,cost_usd_mwh,is_renewable,unserved_mw,timestamp,demand_mw,actual_dispatch_mw,optimized_cost_proxy_usd,actual_cost_proxy_usd,optimized_renewable_mwh,actual_renewable_mwh,optimized_total_mwh,actual_total_mwh
ERI30,TER,40.557,55.0,False,0.0,2026-06-06 00:15:00,1058.81,35.92,557.65875,493.90000000000003,0.0,0.0,10.13925,8.98
ERI31,TER,50.028,55.0,False,0.0,2026-06-06 00:15:00,1058.81,42.61,687.885,585.8875,0.0,0.0,12.507,10.6525
ERI32,TER,49.775000000000006,55.0,False,0.0,2026-06-06 00:15:00,1058.81,42.58,684.4062500000001,585.475,0.0,0.0,12.443750000000001,10.645
ERI40,TER,0.011000000000000001,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.01,0.15125000000000002,0.1375,0.0,0.0,0.0027500000000000003,0.0025
ERI41,TER,0.01,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI42,TER,0.01,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI50,TER,41.481,55.0,False,0.0,2026-06-06 00:15:00,1058.81,34.67,570.36375,476.71250000000003,0.0,0.0,10.37025,8.6675
ERI51,TER,49.698,55.0,False,0.0,2026-06-06 00:15:00,1058.81,34.72,683.3475,477.4,0.0,0.0,12.4245,8.68
ERI52,TER,6.705299999999937,55.0,False,0.0,2026-06-06 00:15:00,1058.81,34.74,92.19787499999913,477.675,0.0,0.0,1.6763249999999843,8.685
GCH01,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH02,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH04,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH06,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH09,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH10,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,50.06,0.0,688.325,0.0,0.0,0.0,12.515
GCH11,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH12,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,36.4,0.0,500.5,0.0,0.0,0.0,9.1
MOS,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ01,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ02,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR10,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,28.01,0.0,385.13750000000005,0.0,0.0,0.0,7.0025
SUR11,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,23.55,0.0,323.8125,0.0,0.0,0.0,5.8875
SUR12,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,23.25,0.0,319.6875,0.0,0.0,0.0,5.8125
SUR20,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR21,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR22,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR30,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,37.13,0.0,510.5375,0.0,0.0,0.0,9.2825
SUR31,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,43.15,0.0,593.3125,0.0,0.0,0.0,10.7875
SUR32,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,43.16,0.0,593.4499999999999,0.0,0.0,0.0,10.79
SUR40,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,34.56,0.0,475.20000000000005,0.0,0.0,0.0,8.64
SUR41,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,40.96,0.0,563.2,0.0,0.0,0.0,10.24
SUR42,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,40.95,0.0,563.0625,0.0,0.0,0.0,10.2375
VHE01,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE02,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE03,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE04,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE05,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE06,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE07,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE08,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR05,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR10,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,27.91,0.0,383.7625,0.0,0.0,0.0,6.9775
WAR11,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,24.1,0.0,331.375,0.0,0.0,0.0,6.025
WAR12,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,24.1,0.0,331.375,0.0,0.0,0.0,6.025
WAR20,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,29.32,0.0,403.15,0.0,0.0,0.0,7.33
WAR21,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,23.18,0.0,318.725,0.0,0.0,0.0,5.795
WAR22,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,23.52,0.0,323.4,0.0,0.0,0.0,5.88
WAR30,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,36.44,0.0,501.04999999999995,0.0,0.0,0.0,9.11
WAR31,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,41.37,0.0,568.8375,0.0,0.0,0.0,10.3425
WAR32,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,41.56,0.0,571.45,0.0,0.0,0.0,10.39
WAR40,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR41,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR42,TER,0.0,55.0,False,0.0,2026-06-06 00:15:00,1058.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGG_EOL,EOL,12.74,5.0,True,0.0,2026-06-06 00:30:00,1040.96,12.74,15.925,15.925,3.185,3.185,3.185,3.185
AGG_SOL,SOL,0.0,5.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGU01,BIO,0.01,12.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
AGU02,BIO,0.01,12.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
GBE01,BIO,8.107000000000001,12.0,True,0.0,2026-06-06 00:30:00,1040.96,6.63,24.321000000000005,19.89,2.0267500000000003,1.6575,2.0267500000000003,1.6575
IAG01,BIO,0.01,12.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
UNA01,BIO,0.01,12.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
CH ANG,HID,3.2670000000000003,18.0,True,0.0,2026-06-06 00:30:00,1040.96,2.9,14.701500000000001,13.049999999999999,0.8167500000000001,0.725,0.8167500000000001,0.725
CH BOT,HID,2.4859999999999998,18.0,True,0.0,2026-06-06 00:30:00,1040.96,1.11,11.187,4.995,0.6214999999999999,0.2775,0.6214999999999999,0.2775
CH CAH,HID,20.383000000000003,18.0,True,0.0,2026-06-06 00:30:00,1040.96,11.0,91.72350000000002,49.5,5.095750000000001,2.75,5.095750000000001,2.75
CH CHJ2,HID,23.32,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,104.94,0.0,5.83,0.0,5.83,0.0
CH CHO,HID,3.9160000000000004,18.0,True,0.0,2026-06-06 00:30:00,1040.96,3.51,17.622,15.794999999999998,0.9790000000000001,0.8775,0.9790000000000001,0.8775
CH CHU,HID,26.972,18.0,True,0.0,2026-06-06 00:30:00,1040.96,7.0,121.37400000000001,31.5,6.743,1.75,6.743,1.75
CH COR,HID,71.13700000000001,18.0,True,0.0,2026-06-06 00:30:00,1040.96,39.65,320.1165000000001,178.42499999999998,17.784250000000004,9.9125,17.784250000000004,9.9125
CH CRB,HID,4.213,18.0,True,0.0,2026-06-06 00:30:00,1040.96,3.71,18.9585,16.695,1.05325,0.9275,1.05325,0.9275
CH CUT,HID,12.276000000000002,18.0,True,0.0,2026-06-06 00:30:00,1040.96,4.7,55.242000000000004,21.150000000000002,3.0690000000000004,1.175,3.0690000000000004,1.175
CH HAR,HID,0.01,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH HUA,HID,18.205000000000002,18.0,True,0.0,2026-06-06 00:30:00,1040.96,15.3,81.92250000000001,68.85000000000001,4.5512500000000005,3.825,4.5512500000000005,3.825
CH KAN,HID,7.854,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,35.343,0.0,1.9635,0.0,1.9635,0.0
CH KIL,HID,0.01,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH LAN,HID,0.01,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH MIG,HID,2.6510000000000002,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,11.9295,0.0,0.6627500000000001,0.0,0.6627500000000001,0.0
CH MIS,HID,118.80000000000001,18.0,True,0.0,2026-06-06 00:30:00,1040.96,11.0,534.6,49.5,29.700000000000003,2.75,29.700000000000003,2.75
CH PUN,HID,0.01,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH SAI,HID,9.427000000000001,18.0,True,0.0,2026-06-06 00:30:00,1040.96,4.09,42.42150000000001,18.405,2.3567500000000003,1.0225,2.3567500000000003,1.0225
CH SIS,HID,99.74800000000002,18.0,True,0.0,2026-06-06 00:30:00,1040.96,53.28,448.8660000000001,239.76,24.937000000000005,13.32,24.937000000000005,13.32
CH SJA,HID,7.590000000000001,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,34.155,0.0,1.8975000000000002,0.0,1.8975000000000002,0.0
CH SJE,HID,66.61600000000001,18.0,True,0.0,2026-06-06 00:30:00,1040.96,60.45,299.77200000000005,272.02500000000003,16.654000000000003,15.1125,16.654000000000003,15.1125
CH SJS,HID,55.23100000000001,18.0,True,0.0,2026-06-06 00:30:00,1040.96,50.21,248.53950000000003,225.945,13.807750000000002,12.5525,13.807750000000002,12.5525
CH SRO AC,HID,8.888000000000002,18.0,True,0.0,2026-06-06 00:30:00,1040.96,3.44,39.99600000000001,15.48,2.2220000000000004,0.86,2.2220000000000004,0.86
CH SRO BA,HID,3.696,18.0,True,0.0,2026-06-06 00:30:00,1040.96,1.17,16.632,5.265,0.924,0.2925,0.924,0.2925
CH TIQ,HID,7.711,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,34.6995,0.0,1.92775,0.0,1.92775,0.0
CH YAN,HID,30.580000000000002,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,137.61,0.0,7.6450000000000005,0.0,7.6450000000000005,0.0
CH ZON,HID,6.6000000000000005,18.0,True,0.0,2026-06-06 00:30:00,1040.96,0.0,29.700000000000003,0.0,1.6500000000000001,0.0,1.6500000000000001,0.0
CE EDO,INT,30.943,35.0,False,0.0,2026-06-06 00:30:00,1040.96,9.41,270.75125,82.3375,0.0,0.0,7.73575,2.3525
CE QOL,INT,12.716000000000001,35.0,False,0.0,2026-06-06 00:30:00,1040.96,0.26,111.26500000000001,2.275,0.0,0.0,3.1790000000000003,0.065
CE SJU,INT,6.336,35.0,False,0.0,2026-06-06 00:30:00,1040.96,0.59,55.440000000000005,5.1625,0.0,0.0,1.584,0.1475
CE WAR,INT,5.038,35.0,False,0.0,2026-06-06 00:30:00,1040.96,1.15,44.0825,10.0625,0.0,0.0,1.2595,0.2875
CSF ORU,INT,84.403,35.0,False,0.0,2026-06-06 00:30:00,1040.96,-0.01,738.52625,-0.08750000000000001,0.0,0.0,21.10075,-0.0025
CSF UYU,INT,62.150000000000006,35.0,False,0.0,2026-06-06 00:30:00,1040.96,-0.19,543.8125,-1.6625,0.0,0.0,15.537500000000001,-0.0475
CSF YUN,INT,0.01,35.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.08750000000000001,0.0,0.0,0.0,0.0025,0.0
ALT01,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ALT02,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ01,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ02,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ03,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ08,TER,19.239,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,264.53625,0.0,0.0,0.0,4.80975,0.0
ARJ09,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ11,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ12,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ13,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ14,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ15,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL01,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL02,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL03,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR01,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR02,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR03,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI01,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI02,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI03,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI04,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI30,TER,40.557,55.0,False,0.0,2026-06-06 00:30:00,1040.96,35.96,557.65875,494.45,0.0,0.0,10.13925,8.99
ERI31,TER,50.028,55.0,False,0.0,2026-06-06 00:30:00,1040.96,43.06,687.885,592.075,0.0,0.0,12.507,10.765
ERI32,TER,49.775000000000006,55.0,False,0.0,2026-06-06 00:30:00,1040.96,42.98,684.4062500000001,590.9749999999999,0.0,0.0,12.443750000000001,10.745
ERI40,TER,0.011000000000000001,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.01,0.15125000000000002,0.1375,0.0,0.0,0.0027500000000000003,0.0025
ERI41,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI42,TER,0.01,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI50,TER,41.481,55.0,False,0.0,2026-06-06 00:30:00,1040.96,34.67,570.36375,476.71250000000003,0.0,0.0,10.37025,8.6675
ERI51,TER,36.777800000000006,55.0,False,0.0,2026-06-06 00:30:00,1040.96,35.09,505.6947500000001,482.48750000000007,0.0,0.0,9.194450000000002,8.7725
ERI52,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,35.0,0.0,481.25,0.0,0.0,0.0,8.75
GCH01,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH02,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH04,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH06,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH09,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH10,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,50.44,0.0,693.55,0.0,0.0,0.0,12.61
GCH11,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH12,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,36.36,0.0,499.95,0.0,0.0,0.0,9.09
MOS,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ01,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ02,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR10,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,28.32,0.0,389.4,0.0,0.0,0.0,7.08
SUR11,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,23.78,0.0,326.975,0.0,0.0,0.0,5.945
SUR12,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,23.65,0.0,325.1875,0.0,0.0,0.0,5.9125
SUR20,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR21,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR22,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR30,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,37.17,0.0,511.08750000000003,0.0,0.0,0.0,9.2925
SUR31,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,43.28,0.0,595.1,0.0,0.0,0.0,10.82
SUR32,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,43.26,0.0,594.8249999999999,0.0,0.0,0.0,10.815
SUR40,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,34.52,0.0,474.65000000000003,0.0,0.0,0.0,8.63
SUR41,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,41.18,0.0,566.225,0.0,0.0,0.0,10.295
SUR42,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,41.28,0.0,567.6,0.0,0.0,0.0,10.32
VHE01,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE02,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE03,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE04,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE05,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE06,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE07,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE08,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR05,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR10,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,28.21,0.0,387.8875,0.0,0.0,0.0,7.0525
WAR11,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,24.33,0.0,334.53749999999997,0.0,0.0,0.0,6.0825
WAR12,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,24.32,0.0,334.4,0.0,0.0,0.0,6.08
WAR20,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,29.62,0.0,407.27500000000003,0.0,0.0,0.0,7.405
WAR21,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,23.59,0.0,324.3625,0.0,0.0,0.0,5.8975
WAR22,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,23.59,0.0,324.3625,0.0,0.0,0.0,5.8975
WAR30,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,36.56,0.0,502.70000000000005,0.0,0.0,0.0,9.14
WAR31,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,41.87,0.0,575.7125,0.0,0.0,0.0,10.4675
WAR32,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,41.77,0.0,574.3375000000001,0.0,0.0,0.0,10.4425
WAR40,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR41,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR42,TER,0.0,55.0,False,0.0,2026-06-06 00:30:00,1040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGG_EOL,EOL,12.61,5.0,True,0.0,2026-06-06 00:45:00,1026.26,12.61,15.7625,15.7625,3.1525,3.1525,3.1525,3.1525
AGG_SOL,SOL,0.0,5.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGU01,BIO,0.01,12.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
AGU02,BIO,0.01,12.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
GBE01,BIO,8.107000000000001,12.0,True,0.0,2026-06-06 00:45:00,1026.26,5.67,24.321000000000005,17.009999999999998,2.0267500000000003,1.4175,2.0267500000000003,1.4175
IAG01,BIO,0.01,12.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
UNA01,BIO,0.01,12.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
CH ANG,HID,3.2670000000000003,18.0,True,0.0,2026-06-06 00:45:00,1026.26,2.89,14.701500000000001,13.005,0.8167500000000001,0.7225,0.8167500000000001,0.7225
CH BOT,HID,2.4859999999999998,18.0,True,0.0,2026-06-06 00:45:00,1026.26,1.11,11.187,4.995,0.6214999999999999,0.2775,0.6214999999999999,0.2775
CH CAH,HID,20.383000000000003,18.0,True,0.0,2026-06-06 00:45:00,1026.26,7.94,91.72350000000002,35.730000000000004,5.095750000000001,1.985,5.095750000000001,1.985
CH CHJ2,HID,23.32,18.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,104.94,0.0,5.83,0.0,5.83,0.0
CH CHO,HID,3.9160000000000004,18.0,True,0.0,2026-06-06 00:45:00,1026.26,3.53,17.622,15.885,0.9790000000000001,0.8825,0.9790000000000001,0.8825
CH CHU,HID,26.972,18.0,True,0.0,2026-06-06 00:45:00,1026.26,6.94,121.37400000000001,31.23,6.743,1.735,6.743,1.735
CH COR,HID,71.13700000000001,18.0,True,0.0,2026-06-06 00:45:00,1026.26,39.51,320.1165000000001,177.795,17.784250000000004,9.8775,17.784250000000004,9.8775
CH CRB,HID,4.213,18.0,True,0.0,2026-06-06 00:45:00,1026.26,3.71,18.9585,16.695,1.05325,0.9275,1.05325,0.9275
CH CUT,HID,12.276000000000002,18.0,True,0.0,2026-06-06 00:45:00,1026.26,4.24,55.242000000000004,19.080000000000002,3.0690000000000004,1.06,3.0690000000000004,1.06
CH HAR,HID,0.01,18.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH HUA,HID,18.205000000000002,18.0,True,0.0,2026-06-06 00:45:00,1026.26,15.18,81.92250000000001,68.31,4.5512500000000005,3.795,4.5512500000000005,3.795
CH KAN,HID,7.854,18.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,35.343,0.0,1.9635,0.0,1.9635,0.0
CH KIL,HID,0.01,18.0,True,0.0,2026-06-06 00:45:00,1026.26,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
